施設ID,施設名,郵便番号,住所,方書,電話番号,FAX番号,緯度,経度,行政区コード,カテゴリリスト
944,神戸市看護大学,651-2103,西区学園西町3-4,,078-794-8080,,34.68649,135.052742,西区,短期大学・大学
951,神戸大学,657-8501,灘区六甲台町1-1,,078-881-1212,,34.72631,135.235321,灘区,短期大学・大学
3123,兵庫県立大学(神戸学園都市キャンパス),651-2197,神戸市西区学園西町8-2-1,,078-794-5184,078-794-6166,34.678377,135.052171,西区,短期大学・大学
3124,神戸大学(深江キャンパス),658-0022,神戸市東灘区深江南町5-5-1,,078-431-6200,,34.71905,135.288467,東灘区,短期大学・大学
3125,兵庫県立神戸高等技術専門学院,651-2102,神戸市西区学園東町5-2,,078-794-6630,078-794-6637,34.68209,135.066106,西区,短期大学・大学
3126,兵庫県立障害者高等技術専門学院,651-2134,神戸市西区曙町1070,,078-927-3230,078-928-5512,34.67051,134.97748,西区,短期大学・大学
1259,市立盲学校,650-0044,中央区東川崎町1-4-2,,078-360-1133,078-360-1136,34.676809,135.180038,中央区,特別支援学校
1260,県立視覚特別支援学校,655-0884,垂水区城が山4-2-1,,078-751-3291,078-751-3254,34.633277,135.069109,垂水区,特別支援学校
1261,県立神戸聴覚特別支援学校,655-0013,垂水区福田1-3-1,,078-709-9301,078-709-0371,34.63939,135.06214,垂水区,特別支援学校
1264,友生支援学校,652-0063,兵庫県神戸市兵庫区夢野町1-1,,078-576-6120,078-576-6061,34.717342,135.265637,東灘区,特別支援学校
1265,垂水養護学校,655-0033,垂水区旭が丘2-1-15,,078-709-7555,078-709-7582,34.632629,135.051569,垂水区,特別支援学校
1266,県立のじぎく特別支援学校,651-2215,西区北山台2-566-134,,078-994-0196,078-994-0197,34.766494,135.033165,西区,特別支援学校
1267,青陽東養護学校,657-0846,灘区岩屋北町6-1-1,,078-871-1800,078-871-1950,34.705926,135.217895,灘区,特別支援学校
1268,青陽西養護学校,655-0049,垂水区狩口台3-1-3,,078-781-1543,078-781-1544,34.649691,135.03169,垂水区,特別支援学校
1270,県立神戸特別支援学校,651-1144,北区大脇台10-1,,078-592-6767,078-592-6768,34.739102,135.163802,北区,特別支援学校
2994,青陽須磨支援学校,654-0155,須磨区西落合1-1-4,,078-793-1006,078-793-1007,34.679002,135.088551,須磨区,特別支援学校
1262,湊川多聞小学校難聴学級,650-0017,中央区楠町4-2-4,,078-341-7124,,34.683647,135.172147,中央区,障害のある人のための施設
1263,湊翔楠中学校難聴学級,652-0014,兵庫区下三条町14-1,,078-511-5322,,34.687825,135.16723,兵庫区,障害のある人のための施設
1272,心身障害福祉センター,652-0802,兵庫区水木通2-1-10,,078-577-6505,078-577-6211,34.675402,135.16708,兵庫区,障害のある人のための施設
1273,神戸市こころの健康センター(精神保健福祉センター),650-0044,中央区東川崎町1-3-3,神戸ハーバーランドセンタービル9階,078-371-1900,078-371-1811,34.678848,135.180688,中央区,障害のある人のための施設
1274,ひがしなだ障害者地域生活支援センター,658-0073,東灘区西岡本2-25-1,,078-452-1510,078-452-1529,34.723469,135.264447,東灘区,障害のある人のための施設
1275,うおざき障害者地域生活支援センター,658-0083,東灘区魚崎中町4-10-32,魚崎デイサービス内,078-451-3760,078-451-3761,34.714309,135.269796,東灘区,障害のある人のための施設
1276,なだ障害者地域生活支援センター,657-0846,灘区岩屋北町6-1-4,東部在宅障害者福祉センター内1階,078-882-7013,078-882-7014,34.705699,135.217073,灘区,障害のある人のための施設
1277,ちゅうおう障害者地域生活支援センター,650-0022,中央区元町通7-3-12,,078-367-6651,078-351-1660,34.682522,135.178916,中央区,障害のある人のための施設
1278,ひょうご障害者地域生活支援センター,652-0897,兵庫区駅南通5-1-1,中部在宅障害者福祉センター内2階,078-686-1731,078-686-1732,34.66804,135.16553,兵庫区,障害のある人のための施設
1279,きた障害者地域生活支援センター,651-1131,北区北五葉1-13-1,レ・アール3階,078-596-6336,078-596-6337,34.727432,135.136655,北区,障害のある人のための施設
1280,たにがみ障害者地域生活支援センター,651-1245,北区谷上東町8-21,シャトーノールデューII1階,078-582-4431,078-582-4432,34.762521,135.170201,北区,障害のある人のための施設
1281,ながた障害者地域生活支援センター,653-0834,長田区川西通5-101-1,,078-643-3730,078-643-3731,34.661877,135.146879,長田区,障害のある人のための施設
1282,すま障害者地域生活支援センター,654-0154,須磨区中落合2-2-8,ワコーレ須磨名谷ステーションマークス1階,078-795-1453,078-795-1454,34.678173,135.093158,須磨区,障害のある人のための施設
1283,たるみ障害者地域生活支援センター,655-0006,垂水区本多聞7-2-3,西部在宅障害者福祉センター3階,078-782-6661,078-786-0210,34.65131,135.044061,垂水区,障害のある人のための施設
1284,たるみみなみ障害者地域生活支援センター,655-0893,垂水区日向2-2-4,垂水日向ビル3階302号,078-704-3340,078-704-4040,34.630926,135.056675,垂水区,障害のある人のための施設
1285,にし障害者地域生活支援センター,651-2271,西区糀台5-6-1,西区民センタービル5階,078-996-9820,078-996-9821,34.718461,135.018906,西区,障害のある人のための施設
1286,たまつあけぼの障害者地域生活支援センター,651-2134,西区曙町1070,総合リハビリテーションセンター内,078-927-4171,078-927-4172,34.671029,134.977561,西区,障害のある人のための施設
1287,神戸市総合療育センター,653-0875,長田区丸山町2-3-50,,078-646-5291,078-646-5289,34.683241,135.140221,長田区,障害のある人のための施設
1288,総合福祉センター,650-0016,中央区橘通3-4-1,,078-351-1464,078-382-0690,34.681164,135.174367,中央区,障害のある人のための施設
1289,障害者更生相談所,652-0802,兵庫区水木通2-1-10,心身障害福祉センター内,078-512-4453,078-577-6510,34.675314,135.167295,兵庫区,障害のある人のための施設
1290,兵庫県立聴覚障害者情報センター,657-0832,灘区岸地通1-1-1,灘区民ホール2階,078-805-4175,078-805-4192,34.713581,135.228147,灘区,障害のある人のための施設
1291,こうべ市民福祉交流センター,651-0086,中央区磯上通3-1-32,,078-271-5314,078-271-5366,34.69283,135.20178,中央区,障害のある人のための施設
1292,こうべ市民福祉交流センター市民福祉大学,651-0086,中央区磯上通3-1-32,,078-271-5300,078-271-5365,34.69283,135.20178,中央区,障害のある人のための施設
1293,こうべ市民福祉交流センターオージースポーツ神戸福祉スポーツセンター,651-0086,中央区磯上通3-1-32,,078-271-5332,078-271-5373,34.69283,135.20178,中央区,障害のある人のための施設
1294,こうべ市民福祉交流センター中央在宅福祉センター,651-0086,中央区磯上通3-1-32,,078-271-1294,078-271-5369,34.69283,135.20178,中央区,障害のある人のための施設
1295,こうべ市民福祉交流センターボランティア情報センター,651-0086,中央区磯上通3-1-32,こうべ市民福祉交流センター内,078-575-1374,078-575-1785,34.69283,135.20178,中央区,障害のある人のための施設
1296,こうべ市歯科センター,653-0042,長田区二葉町5-1-1-201,アスタくにづか5番館2階,078-612-8020,078-612-8021,34.652421,135.14806,長田区,障害のある人のための施設
1297,障害者就労推進センター,652-0897,兵庫区駅南通5-1-1,中部住宅障害者福祉センター内,078-672-6480,078-672-6486,34.66804,135.16553,兵庫区,障害のある人のための施設
1298,北部地域障害者就労推進センター,651-1313,北区有野中町1-3-8,,078-982-9598,078-982-9596,34.818107,135.221615,北区,障害のある人のための施設
1299,点字図書館,650-0016,中央区橘通3-4-1,総合福祉センター内,078-351-0942,078-351-4781,34.681164,135.174367,中央区,障害のある人のための施設
1300,東部在宅障害者福祉センター,657-0846,灘区岩屋北町6-1-4,,078-882-5234,078-882-5297,34.706346,135.218098,灘区,障害のある人のための施設
1301,中部在宅障害者福祉センター,652-0897,兵庫区駅南通5-1-1,,078-672-6492,078-672-6490,34.66804,135.16553,兵庫区,障害のある人のための施設
1302,西部在宅障害者福祉センター,655-0006,垂水区本多聞7-2-3,,078-787-5715,078-786-0210,34.65131,135.044061,垂水区,障害のある人のための施設
1303,王子スポーツセンター身体障害者体育館,657-0805,灘区青谷町1-1,,078-802-0223,078-861-5628,34.711292,135.2125,灘区,障害のある人のための施設
1304,心身障害福祉センター体育室,652-0802,兵庫区水木通2-1-10,,078-577-6505,078-577-6211,34.674937,135.16723,兵庫区,障害のある人のための施設
1305,重障児中部いこいの家,652-0802,兵庫区水木通2-1-10,心身障害福祉センター内,078-577-6530,078-577-1430,34.674937,135.16723,兵庫区,障害のある人のための施設
1307,神戸市 障害者支援施設さざんか療護園,651-2244,西区井吹台北町5丁目2,,078-991-5586,078-991-5587,34.711927,135.041966,西区,障害のある人のための施設
1311,神戸市 神戸市立和光園,654-0006,須磨区養老町1-8-30,,078-731-0383,078-739-6174,,,,
3075,兵庫県立身体障害者更生相談所,651-2134,神戸市西区曙町1070,,078-927-2727,078-927-2745,34.67051,134.97748,西区,障害のある人のための施設
3076,兵庫県立知的障害者更生相談所,651-0062,兵庫県神戸市中央区坂口通2-1-1,兵庫県福祉センター3F,078-242-0737,078-242-0736,34.707937,135.210848,中央区,障害のある人のための施設
3077,兵庫県立精神保健福祉センター(兵庫県こころのケアセンター),651-0073,神戸市中央区脇浜海岸通1-3-2,,078-252-4980,078-252-4981,34.695647,135.212437,中央区,障害のある人のための施設
3078,兵庫県立特別支援教育センター(兵庫県福祉センター内),651-0062,兵庫県神戸市中央区坂口通2-1-1,兵庫県福祉センター3F,078-222-3604,078-222-3604,34.707937,135.210848,中央区,障害のある人のための施設
3091,兵庫障害者職業センター,657-0833,神戸市灘区大内通5-2-2,,078-881-6776,078-881-6596,34.710395,135.222444,灘区,障害のある人のための施設
3092,神戸市東部地域障害者就労推進センター,657-0834,神戸市灘区泉通5-5-13,,078-891-3890,078-891-3891,34.710406,135.223771,灘区,障害のある人のための施設
3093,神戸市西部地域障害者就労支援推進センター,655-0893,神戸市垂水区日向2丁目2-4,垂水日向ビル3階302号,078-708-2861,078-704-4040,34.631041,135.05668,垂水区,障害のある人のための施設
3094,いたやど障害者地域生活支援センター,654-0023,神戸市須磨区戎町3-5-1,,078-731-5277,078-731-5288,34.65881,135.1352,須磨区,障害のある人のための施設
3095,発達障害者東部相談窓口,657-0846,神戸市灘区岩屋北町6-1-4,東部在宅障害者福祉センター2F,078-882-0010,078-882-7014,34.70566,135.216834,灘区,障害のある人のための施設
3096,発達障害者中部相談窓口,652-0897,神戸市兵庫区駅南通5-1-1,神戸市立中部在宅障害者福祉センター3F,078-672-6497,078-686-1732,34.668043,135.165528,兵庫区,障害のある人のための施設
3097,発達障害者北部相談窓口,651-1245,神戸市北区谷上東町8-21,シャトーノールデュー2、1F,078-907-6117,078-582-4432,34.762885,135.172237,北区,障害のある人のための施設
3098,発達障害者西部相談窓口,655-0893,神戸市垂水区日向2-2-4,垂水日向ビル3階302号,078-708-6078,078-704-4040,34.630977,135.056648,垂水区,障害のある人のための施設
3099,ひきこもり地域支援センター,652-0805,神戸市兵庫区羽坂通4-2-22,,078-945-8079,078-945-8079,34.66964,135.164533,兵庫区,障害のある人のための施設
3100,兵庫県福祉センター,651-0062,神戸市中央区坂口通2-1-1,,078-242-4633,078-242-4153,34.707937,135.210848,中央区,障害のある人のための施設
3101,兵庫県こころのケアセンター,651-0073,神戸市中央区脇浜海岸通1-3-2,,078-200-3010,078-200-3017,34.695647,135.212437,中央区,障害のある人のための施設
3102,兵庫県点字図書館,651-0062,神戸市中央区坂口通2-1-1,兵庫県福祉センター2F,078-221-4400,078-221-8924,34.707937,135.210848,中央区,障害のある人のための施設
3103,兵庫県立総合リハビリテーションセンター能力開発施設,651-2134,神戸市西区曙町1070,,078-927-2727(代表),078-928-9223,34.67051,134.97748,西区,障害のある人のための施設
3104,国立障害者リハビリテーションセンター 自立支援局神戸視力障害センター(国立神戸視力障害センター),651-2134,神戸市西区曙町1070,,078-923-4670,078-928-4122,34.67051,134.97748,西区,障害のある人のための施設
3122,兵庫県立障害者スポーツ交流館,651-2134,神戸市西区曙町1070,,078-927-2727(代),078-927-8022,34.67051,134.97748,西区,障害のある人のための施設
1314,こうべ安心サポートセンター「りんりんネット」,651-0086,中央区磯上通3-1-32,こうべ市民福祉交流センター4階,078-271-3740,,34.69283,135.20178,中央区,高齢者のための施設
1315,神戸市高年齢者職業相談室,651-0096,中央区雲井通5-3-1,サンパル2階,078-232-8650,,34.695549,135.197266,中央区,高齢者のための施設
1316,本山東部あんしんすこやかセンター,658-0016,東灘区本山中町4-2-3,サンコー神戸元山ビル3階,078-451-0054,078-451-0153,34.72488,135.280659,東灘区,高齢者のための施設
1317,本庄あんしんすこやかセンター,658-0014,東灘区北青木1-1-3,特別養護老人ホームおおぎの郷1階,078-431-8181,078-431-2000,34.721714,135.286561,東灘区,高齢者のための施設
1318,本山南部あんしんすこやかセンター,658-0084,東灘区甲南町2-1-20,コープリビング甲南2階,078-413-2650,078-413-1085,34.722253,135.27621,東灘区,高齢者のための施設
1319,本山西部あんしんすこやかセンター,658-0072,東灘区岡本2-10-15,,078-435-1855,078-435-1880,34.727183,135.272493,東灘区,高齢者のための施設
1320,魚崎北部あんしんすこやかセンター(魚崎高齢者介護支援センター),658-0083,東灘区魚崎中町4-10-50,特別養護老人ホーム サンライフ魚崎1階,078-435-6677,078-435-6689,34.715281,135.270324,東灘区,高齢者のための施設
1321,魚崎南部あんしんすこやかセンター,658-0083,東灘区魚崎中町4-3-18,東灘センター2階,078-452-6830,078-436-2675,34.714006,135.271596,東灘区,高齢者のための施設
1322,住吉北部・御影北部あんしんすこやかセンター,658-0051,東灘区住吉本町3-7-41,養護老人ホーム 住吉苑内,078-851-1155,078-851-1157,34.723902,135.259111,東灘区,高齢者のための施設
1323,住吉南部あんしんすこやかセンター(東灘在宅福祉センター),658-0053,東灘区住吉宮町3-4-17,東灘在宅福祉センター2階,078-842-3894,078-842-6115,34.716248,135.261222,東灘区,高齢者のための施設
1324,御影南部あんしんすこやかセンター,658-0054,東灘区御影中町2-3-23-105,リメノス御影1階,078-854-2180,078-854-2181,34.718342,135.255562,東灘区,高齢者のための施設
1325,六甲アイランドあんしんすこやかセンター,658-0032,東灘区向洋町中3-2-6,協同の苑六甲アイランドにじの家1階,078-857-7381,078-843-5030,34.68695,135.271474,東灘区,高齢者のための施設
1326,高羽あんしんすこやかセンター,657-0026,灘区弓木町5-3-16,カァサー六甲1階,078-822-2941,078-822-2947,34.718725,135.242096,灘区,高齢者のための施設
1327,六甲摩耶あんしんすこやかセンター,657-0068,灘区篠原北町4-15-16,,078-224-5050,078-881-2225,34.723678,135.22531,灘区,高齢者のための施設
1328,六甲あんしんすこやかセンター(灘在宅福祉センター),657-0041,灘区琵琶町2-1-27,灘在宅福祉センター内,078-882-7859,078-882-0833,34.711723,135.236768,灘区,高齢者のための施設
